1	7.54703	7.8075	0.033362
2	7.5248	7.672	0.0191872
3	7.48812	7.6038	0.0152141
4	7.43753	7.5308	0.0123853
5	7.37378	7.4456	0.00964628
6	7.29778	7.3479	0.00682147
7	7.21059	7.2392	0.00395189
8	7.11341	7.1214	0.00112211
9	7.00751	6.9965	0.00157298
10	6.89421	6.8665	0.00403596
11	6.77489	6.7333	0.00617635
12	6.65087	6.5984	0.00795253
13	6.52348	6.4633	0.00931081
14	6.39394	6.329	0.0102604
15	6.2634	6.1964	0.0108121
16	6.13288	6.0661	0.0110094
17	6.00331	5.9386	0.0108957
18	5.87542	5.814	0.0105646
19	5.74986	5.6926	0.010058
20	5.62708	5.5743	0.00946837
21	5.50743	5.459	0.00887085
22	5.3911	5.3465	0.008341
23	5.27817	5.2368	0.00789891
24	5.16861	5.1296	0.00760412
25	5.0623	5.0247	0.00748259
26	4.95905	4.9219	0.00754715
27	4.8586	4.8211	0.00777892
28	4.76068	4.722	0.00819194
29	4.66498	4.6246	0.00873157
30	4.57119	4.5287	0.00938207
31	4.47901	4.4342	0.010106
32	4.38818	4.3411	0.0108449
33	4.29845	4.2493	0.0115668
34	4.20963	4.1587	0.012247
35	4.12157	4.0694	0.0128203
36	4.03417	3.9814	0.0132537
37	3.94737	3.8947	0.0135242
38	3.86118	3.8092	0.0136461
39	3.77563	3.7251	0.0135658
40	3.69081	3.6423	0.0133195
41	3.60683	3.5609	0.0128997
42	3.52384	3.481	0.0123065
43	3.44199	3.4026	0.0115758
44	3.36146	3.3257	0.0107514
45	3.28242	3.2505	0.00982066
46	3.20506	3.1768	0.00889681
47	3.12955	3.1049	0.00793875
48	3.05603	3.0347	0.00703008
49	2.98466	2.9662	0.00622197
50	2.91553	2.8996	0.00549308
51	2.84874	2.8348	0.00491745
52	2.78436	2.7718	0.0045296
53	2.72241	2.7107	0.00431941
54	2.66291	2.6515	0.00430277
55	2.60584	2.5941	0.004525
56	2.55116	2.5387	0.00490647
57	2.4988	2.4853	0.00543196
58	2.44869	2.4337	0.00615964
59	2.40073	2.3841	0.00697737
60	2.35483	2.3364	0.00788789
61	2.31087	2.2907	0.00880345
62	2.26874	2.2468	0.00976323
63	2.22833	2.2049	0.0106278
64	2.18956	2.165	0.0113438
65	2.15233	2.1269	0.0119546
66	2.11656	2.0908	0.0123211
67	2.08221	2.0566	0.0124508
68	2.04922	2.0243	0.0123129
69	2.0176	1.994	0.0118352
70	1.98733	1.9656	0.0110569
71	1.95845	1.9391	0.00998011
72	1.931	1.9145	0.0086199
73	1.90505	1.8919	0.00695103
74	1.88068	1.8713	0.00501284
75	1.85799	1.8526	0.00291109
76	1.8371	1.8359	0.000655067
77	1.81813	1.8212	0.00168338
78	1.80122	1.8085	0.00402525
79	1.7865	1.7978	0.00628682
80	1.7741	1.7892	0.0084379
81	1.76417	1.7826	0.0103387
82	1.75683	1.778	0.0119085
83	1.75219	1.7755	0.0131292
84	1.75036	1.7752	0.0139926
85	1.75143	1.7769	0.0143357
86	1.75546	1.7808	0.0142322
87	1.76249	1.7868	0.0136051
88	1.77255	1.7949	0.0124501
89	1.78564	1.8052	0.0108356
90.001	1.80174	1.8177	0.00878208
91	1.82074	1.8324	0.00636526
92	1.84261	1.8493	0.00361783
93	1.86723	1.8684	0.000624063
94	1.89448	1.8897	0.00253117
95	1.92421	1.9133	0.00570314
96	1.95626	1.9391	0.00884937
97	1.99046	1.9671	0.0118734
98	2.02662	1.9974	0.014631
99	2.06459	2.03	0.0170372
100	2.10417	2.0648	0.0190661
101	2.14521	2.1019	0.0206037
102	2.18756	2.1413	0.0216017
103	2.23109	2.1829	0.0220746
104	2.2757	2.2269	0.0219128
105	2.32131	2.2731	0.0212111
106	2.3679	2.3216	0.019942
107	2.41544	2.3724	0.018141
108	2.46396	2.4255	0.0158582
109	2.51354	2.4809	0.0131563
110	2.56426	2.5385	0.0101484
111	2.61626	2.5984	0.0068733
112	2.66969	2.6606	0.00341695
113	2.72474	2.725	9.60146e-05
114	2.7816	2.7916	0.0035813
115	2.8405	2.8604	0.00695778
116	2.90165	2.9313	0.0101162
117	2.96527	3.0044	0.0130245
118	3.03158	3.0795	0.0155605
119	3.10078	3.1566	0.0176824
120	3.17306	3.2357	0.0193604
121	3.24855	3.3166	0.0205184
122	3.32738	3.3993	0.0211573
123	3.40963	3.4838	0.0212911
124	3.49532	3.5698	0.0208649
125	3.58443	3.6573	0.0199244
126	3.67689	3.7462	0.0185011
127	3.77256	3.8364	0.0166399
128	3.87125	3.9276	0.0143472
129	3.97269	4.0199	0.0117429
130	4.07658	4.1129	0.00883094
131	4.18253	4.2067	0.00574606
132	4.29011	4.301	0.00253151
133	4.39886	4.3956	0.000740659
134	4.50825	4.4905	0.00395206
135	4.61775	4.5854	0.0070545
136	4.72681	4.6803	0.00993754
137	4.83489	4.7751	0.0125221
138	4.94148	4.8696	0.0147615
139	5.04611	4.9638	0.0165818
140	5.14837	5.0576	0.0179482
141	5.24798	5.1511	0.0188075
142	5.34474	5.2442	0.0191714
143	5.43861	5.3371	0.0190199
144	5.52972	5.43	0.0183644
145	5.61836	5.523	0.0172667
146	5.70504	5.6164	0.0157832
147	5.79046	5.7107	0.0139668
148	5.87551	5.8063	0.0119202
149	5.9613	5.9038	0.00973958
150	6.0491	6.004	0.00751229
151	6.14036	6.1074	0.00539638
152	6.23662	6.2152	0.00344656
153	6.33953	6.3283	0.00177483
154	6.45076	6.4479	0.00044317
155	6.57194	6.5752	0.000496088
