1	0.420632	0.42338	0.00649023
2	0.42059	0.41982	0.00183321
3	0.420519	0.41909	0.0034103
4	0.420422	0.41876	0.00396832
5	0.420298	0.41852	0.00424917
6	0.42015	0.41831	0.00439964
7	0.41998	0.4181	0.00449568
8	0.419788	0.41789	0.00454209
9	0.419578	0.41766	0.0045925
10	0.419352	0.41742	0.00462916
11	0.419114	0.41717	0.00465907
12	0.418865	0.41691	0.00468988
13	0.418611	0.41665	0.00470577
14	0.418354	0.41639	0.00471555
15	0.418098	0.41613	0.00472855
16	0.417847	0.41588	0.00473042
17	0.417606	0.41564	0.00473123
18	0.41738	0.41542	0.0047172
19	0.417171	0.41521	0.00472302
20	0.416985	0.41504	0.00468668
21	0.416826	0.41489	0.00466707
22	0.416699	0.41477	0.00465031
23	0.416607	0.4147	0.00459798
24	0.416554	0.41466	0.00456814
25	0.416545	0.41468	0.00449719
26	0.416582	0.41474	0.00444203
27	0.41667	0.41485	0.00438613
28	0.41681	0.41502	0.00431216
29	0.417005	0.41524	0.00425025
30	0.417257	0.41553	0.00415698
31	0.417569	0.41587	0.00408455
32	0.41794	0.41628	0.00398739
33	0.418372	0.41674	0.00391531
34	0.418864	0.41727	0.00382043
35	0.419417	0.41786	0.00372597
36	0.420029	0.41851	0.00362977
37	0.420699	0.41922	0.00352843
38	0.421425	0.41998	0.00344123
39	0.422205	0.4208	0.00333833
40	0.423035	0.42166	0.00326032
41	0.423912	0.42257	0.00317498
42	0.424831	0.42352	0.00309657
43	0.42579	0.42451	0.00301447
44	0.426781	0.42553	0.00294061
45	0.427801	0.42657	0.00288575
46	0.428843	0.42763	0.00283608
47	0.429901	0.4287	0.00280039
48	0.430968	0.42977	0.00278647
49	0.432037	0.43085	0.00275467
50	0.433101	0.43191	0.00275782
51	0.434153	0.43295	0.0027781
52	0.435184	0.43397	0.00279723
53	0.436186	0.43495	0.00284267
54	0.437152	0.43589	0.0028952
55	0.438072	0.43678	0.00295832
56	0.438938	0.4376	0.00305817
57	0.439742	0.43835	0.00317474
58	0.440474	0.43903	0.00328809
59	0.441125	0.43961	0.00344682
60	0.441688	0.4401	0.00360821
61	0.442153	0.44048	0.00379827
62	0.442512	0.44075	0.00399766
63	0.442756	0.44089	0.00423303
64	0.442878	0.44091	0.00446317
65	0.442869	0.44079	0.00471581
66	0.442721	0.44052	0.00499659
67	0.442428	0.44009	0.00531197
68	0.441982	0.43951	0.00562363
69	0.441376	0.43876	0.0059627
70	0.440605	0.43784	0.00631568
71	0.439663	0.43675	0.00667009
72	0.438545	0.43547	0.00706076
73	0.437245	0.43401	0.00745465
74	0.435761	0.43236	0.00786624
75	0.434088	0.43051	0.00831164
76	0.432224	0.42847	0.00876173
77	0.430167	0.42624	0.00921197
78	0.427914	0.42381	0.00968306
79	0.425465	0.42118	0.0101738
80	0.42282	0.41836	0.0106605
81	0.419979	0.41534	0.0111689
82	0.416943	0.41212	0.0117028
83	0.413714	0.40871	0.0122427
84	0.410293	0.40512	0.0127702
85	0.406685	0.40134	0.0133182
86	0.402892	0.39738	0.0138711
87	0.398918	0.39324	0.0144402
88	0.394769	0.38893	0.0150123
89	0.390448	0.38445	0.0156015
90.001	0.385957	0.37982	0.016158
91	0.381316	0.37503	0.0167611
92	0.376517	0.37009	0.0173657
93	0.371571	0.36502	0.0179479
94	0.366486	0.35981	0.0185552
95	0.361269	0.35448	0.0191524
96	0.355927	0.34903	0.0197613
97	0.350468	0.34347	0.0203758
98	0.344901	0.33781	0.0209899
99	0.339232	0.33206	0.0215971
100	0.333469	0.32622	0.0222223
101	0.327622	0.32031	0.022828
102	0.321698	0.31433	0.023439
103	0.315704	0.30829	0.0240483
104	0.309649	0.30219	0.0246819
105	0.303539	0.29605	0.025298
106	0.297384	0.28987	0.0259212
107	0.291189	0.28366	0.0265411
108	0.284961	0.27743	0.0271454
109	0.278707	0.27117	0.0277948
110	0.272433	0.2649	0.0284384
111	0.266145	0.25862	0.0290977
112	0.259848	0.25234	0.0297542
113	0.253547	0.24606	0.0304273
114	0.247246	0.23978	0.0311361
115	0.240949	0.23351	0.0318557
116	0.234659	0.22725	0.0326012
117	0.228378	0.221	0.0333868
118	0.22211	0.21477	0.0341776
119	0.215856	0.20855	0.0350307
120	0.209615	0.20235	0.0359051
121	0.20339	0.19616	0.0368568
122	0.197179	0.18999	0.0378371
123	0.190981	0.18382	0.0389563
124	0.184795	0.17767	0.0401033
125	0.178619	0.17153	0.0413287
126	0.17245	0.16539	0.0426877
127	0.166285	0.15926	0.0441096
128	0.16012	0.15312	0.0457132
129	0.15395	0.14697	0.0474924
130	0.147771	0.14081	0.0494366
131	0.141578	0.13463	0.0516087
132	0.135365	0.12843	0.0539998
133	0.129127	0.1222	0.0566835
