1	0.163093	0.16012	0.0185672
2	0.163114	0.16115	0.0121851
3	0.163146	0.16137	0.0110068
4	0.163188	0.16149	0.0105137
5	0.163235	0.16157	0.0103046
6	0.163283	0.16164	0.0101616
7	0.163325	0.1617	0.0100493
8	0.163356	0.16174	0.00998995
9	0.163368	0.16176	0.00993841
10	0.163353	0.16176	0.00984598
11	0.163303	0.16172	0.00978566
12	0.163208	0.16163	0.00976572
13	0.163061	0.16149	0.00973046
14	0.162852	0.16129	0.00968595
15	0.162572	0.16101	0.00970113
16	0.162212	0.16066	0.00965799
17	0.161763	0.16021	0.00969136
18	0.161217	0.15967	0.00968739
19	0.160566	0.15903	0.00966105
20	0.159804	0.15827	0.00969541
21	0.158925	0.15739	0.00975174
22	0.157922	0.15639	0.00979596
23	0.156791	0.15526	0.00986407
24	0.15553	0.154	0.00993392
25	0.154134	0.1526	0.0100556
26	0.152604	0.15107	0.0101545
27	0.150938	0.14941	0.0102278
28	0.149137	0.14761	0.0103482
29	0.147204	0.14567	0.0105301
30	0.14514	0.14361	0.0106557
31	0.14295	0.14142	0.010822
32	0.140639	0.13911	0.010994
33	0.138213	0.13668	0.0112152
34	0.135678	0.13415	0.0113885
35	0.133042	0.13151	0.0116464
36	0.130313	0.12878	0.0119028
37	0.127501	0.12597	0.0121504
38	0.124615	0.12308	0.0124684
39	0.121665	0.12013	0.0127804
40	0.118664	0.11713	0.0130928
41	0.115621	0.11408	0.0135055
42	0.112548	0.11101	0.0138587
43	0.109459	0.10792	0.0142589
44	0.106364	0.10482	0.0147304
45	0.103277	0.10173	0.0152021
46	0.100209	0.09866	0.0156976
47	0.0971732	0.09562	0.0162434
48	0.0941824	0.09262	0.0168687
49	0.0912486	0.08968	0.0174913
50	0.0883841	0.08682	0.0180153
51	0.0856007	0.08403	0.0186921
52	0.0829101	0.08133	0.019428
53	0.0803235	0.07874	0.0201101
54	0.0778517	0.07627	0.0207381
55	0.0755051	0.07392	0.0214436
56	0.0732935	0.0717	0.0222248
57	0.0712262	0.06963	0.0229235
58	0.0693116	0.06772	0.0235031
59	0.0675579	0.06596	0.0242246
60	0.065972	0.06438	0.0247287
61	0.0645606	0.06296	0.0254229
62	0.0633293	0.06173	0.025908
63	0.0622829	0.06069	0.0262464
64	0.0614254	0.05983	0.0266656
65	0.06076	0.05916	0.0270447
66	0.0602888	0.05869	0.0272419
67	0.0600133	0.05842	0.0272738
68	0.0599339	0.05835	0.0271452
69	0.0600501	0.05846	0.0272002
70	0.0603606	0.05878	0.0268894
71	0.0608629	0.05929	0.0265295
72	0.0615541	0.05998	0.0262434
73	0.0624299	0.06086	0.0257958
74	0.0634856	0.06193	0.0251186
75	0.0647153	0.06316	0.0246251
76	0.0661126	0.06457	0.0238902
77	0.0676701	0.06613	0.0232891
78	0.0693799	0.06785	0.0225477
